CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA;LARVAS_METRO
22122;10335;Fazenda São José;15;6;CTC15;2021;9,43;0
22122;10335;Fazenda São José;18;6;CTC15;2021;3,08;0
22122;10335;Fazenda São José;21;6;CTC15;2021;4,14;0
22223;10335;Fazenda São José;26;0;ADEF;2021;7,09;0
22223;10335;Fazenda São José;28;0;ADEF;2021;6,05;0
22223;10335;Fazenda São José;31;0;ADEF;2021;1,86;0
22223;10335;Fazenda São José;34;0;ADEF;2021;2,11;0
22122;10335;Fazenda São José;37;6;CTC15;2021;2,34;0
22122;10335;Fazenda São José;38;6;CTC15;2021;1,88;0
22223;10335;Fazenda São José;42;0;ADEF;2021;2,71;0
22627;10337;Fazenda Santa Paula;1;4;RB975033;2025;24,56;0
22627;10337;Fazenda Santa Paula;8;3;CTC9001BT;2025;25,14;0
22627;10337;Fazenda Santa Paula;9;3;CTC9001BT;2025;5,93;0
22223;10337;Fazenda Santa Paula;10;0;ADEF;2021;13,94;0
22627;10337;Fazenda Santa Paula;10;3;CTC9001BT;2025;15,71;0
22223;10337;Fazenda Santa Paula;12;0;ADEF;2021;20,19;0
22223;10337;Fazenda Santa Paula;16;0;ADEF;2021;28,64;0
22223;10337;Fazenda Santa Paula;19;0;ADEF;2021;7,87;0
22223;10337;Fazenda Santa Paula;21;0;ADEF;2021;12,3;0
22223;10337;Fazenda Santa Paula;23;0;ADEF;2021;11;0
22223;10366;Fazenda Sao Geraldo;1;4;RB867515;2021;32,63;0
22324;10366;Fazenda Sao Geraldo;2;5;RB867515;2022;29,78;0
22223;10366;Fazenda Sao Geraldo;3;4;RB867515;2021;11,15;0
22324;10366;Fazenda Sao Geraldo;4;5;RB867515;2022;5,56;0
22223;10366;Fazenda Sao Geraldo;5;4;RB867515;2021;7,56;0
22324;10366;Fazenda Sao Geraldo;5;5;RB867515;2022;7,56;0
22223;10366;Fazenda Sao Geraldo;7;3;RB867515;2021;14,08;0
22324;10366;Fazenda Sao Geraldo;7;4;RB867515;2022;14,08;0,07
22223;10366;Fazenda Sao Geraldo;29;0;ADEF;2021;29,92;0
22223;10366;Fazenda Sao Geraldo;35;0;ADEF;2021;21,97;0
22223;10366;Fazenda Sao Geraldo;37;0;ADEF;2021;12,88;0
22223;10366;Fazenda Sao Geraldo;39;0;ADEF;2021;6,18;0
22223;10366;Fazenda Sao Geraldo;41;0;ADEF;2021;4,77;0
22223;10366;Fazenda Sao Geraldo;46;0;ADEF;2021;11,75;0,09
22223;10366;Fazenda Sao Geraldo;50;0;ADEF;2021;9,81;0
22223;10366;Fazenda Sao Geraldo;51;0;ADEF;2021;3,44;0
22223;10366;Fazenda Sao Geraldo;53;0;ADEF;2021;3,99;0
22223;10366;Fazenda Sao Geraldo;55;0;ADEF;2021;1,82;0
22223;10366;Fazenda Sao Geraldo;57;0;ADEF;2021;2;2
22223;10366;Fazenda Sao Geraldo;59;0;ADEF;2021;2,44;0
22223;10366;Fazenda Sao Geraldo;70;0;ADEF;2021;5,02;0
22223;10366;Fazenda Sao Geraldo;73;0;ADEF;2021;1,99;0
22223;10366;Fazenda Sao Geraldo;76;0;ADEF;2021;3,47;0
22223;10366;Fazenda Sao Geraldo;78;0;ADEF;2021;2,33;0
22122;10444;Fazenda Sao Joaquim;2;3;RB867515;2021;2,48;0
22122;10444;Fazenda Sao Joaquim;4;3;RB867515;2021;5,31;0
22122;10444;Fazenda Sao Joaquim;6;3;RB867515;2021;6,96;0
22122;10444;Fazenda Sao Joaquim;7;3;RB867515;2021;5,24;0
22223;20100;Fazenda Boa Esperanca Frefer;1;0;RB975242;2021;21,2;0
22425;20100;Fazenda Boa Esperanca Frefer;1;2;RB975242;2023;24,13;0
22425;20100;Fazenda Boa Esperanca Frefer;2;2;RB975242;2023;96,36;0
22425;20100;Fazenda Boa Esperanca Frefer;3;2;RB975242;2023;72,78;0
22223;20100;Fazenda Boa Esperanca Frefer;4;0;RB975242;2021;32,11;0
22223;20100;Fazenda Boa Esperanca Frefer;9;0;RB975242;2021;30,75;0
22425;20100;Fazenda Boa Esperanca Frefer;10;2;CTC9006;2023;31,97;0
22425;20100;Fazenda Boa Esperanca Frefer;12;2;RB975201;2023;43,9;0
22223;20100;Fazenda Boa Esperanca Frefer;14;0;RB975201;2021;24,19;0
22425;20100;Fazenda Boa Esperanca Frefer;14;2;RB975201;2023;27,25;0
22425;20100;Fazenda Boa Esperanca Frefer;16;2;RB975201;2023;13,37;0
22223;20100;Fazenda Boa Esperanca Frefer;17;0;RB975242;2021;20,59;0
22425;20100;Fazenda Boa Esperanca Frefer;17;2;RB975242;2023;23,19;0
22223;20100;Fazenda Boa Esperanca Frefer;19;0;RB975201;2021;18,96;0
22425;20100;Fazenda Boa Esperanca Frefer;19;2;RB975201;2023;21,34;0
22223;20100;Fazenda Boa Esperanca Frefer;21;6;RB867515;2021;17,5;0
22223;20100;Fazenda Boa Esperanca Frefer;23;6;SP83-5073;2021;4,22;0
22223;20100;Fazenda Boa Esperanca Frefer;24;6;RB867515;2021;15,24;0
22223;20100;Fazenda Boa Esperanca Frefer;25;6;RB867515;2021;4,46;0
22223;20100;Fazenda Boa Esperanca Frefer;28;6;RB867515;2021;28,71;0
22223;20100;Fazenda Boa Esperanca Frefer;29;7;RB867515;2021;14,63;0
22425;20100;Fazenda Boa Esperanca Frefer;37;6;RB867515;2023;15,85;0
22425;20100;Fazenda Boa Esperanca Frefer;38;2;RB975242;2023;81;0
22425;20100;Fazenda Boa Esperanca Frefer;39;2;RB975242;2023;46;0
22223;20100;Fazenda Boa Esperanca Frefer;48;4;RB867515;2021;52,69;0
22223;20100;Fazenda Boa Esperanca Frefer;51;7;SP83-5073;2021;4,57;0
22223;20100;Fazenda Boa Esperanca Frefer;59;6;SP83-5073;2021;4,33;0
22223;20100;Fazenda Boa Esperanca Frefer;61;6;SP83-5073;2021;32,61;0
22223;20100;Fazenda Boa Esperanca Frefer;65;8;SP83-5073;2021;25,73;0,23
22223;20100;Fazenda Boa Esperanca Frefer;69;8;SP83-5073;2021;31,67;0,13
22223;20100;Fazenda Boa Esperanca Frefer;70;7;SP83-5073;2021;19,2;0
22223;20100;Fazenda Boa Esperanca Frefer;71;7;SP83-5073;2021;9,18;0
22223;20100;Fazenda Boa Esperanca Frefer;72;7;SP83-5073;2021;23,55;0
22223;20100;Fazenda Boa Esperanca Frefer;74;7;RB867515;2021;7,51;0
22223;20100;Fazenda Boa Esperanca Frefer;76;7;RB867515;2021;21,13;0
22425;20100;Fazenda Boa Esperanca Frefer;77;4;RB867515;2023;7,83;0
22122;20101;Fazenda Santa Virginia Frefer;2;5;SP83-5073;2021;19,92;0
22122;20101;Fazenda Santa Virginia Frefer;4;6;RB867515;2021;11,57;0
22122;20101;Fazenda Santa Virginia Frefer;13;5;RB867515;2021;5,2;0
22425;20101;Fazenda Santa Virginia Frefer;15;2;SP83-2847;2023;25,77;0
22223;20101;Fazenda Santa Virginia Frefer;16;6;RB867515;2021;49,02;0
22223;20101;Fazenda Santa Virginia Frefer;17;6;SP83-5073;2021;36,69;0
22223;20101;Fazenda Santa Virginia Frefer;20;6;SP83-5073;2021;3,26;0
22223;20101;Fazenda Santa Virginia Frefer;21;6;RB867515;2021;17,84;0
22223;20101;Fazenda Santa Virginia Frefer;22;6;SP83-5073;2021;42,44;0
22223;20101;Fazenda Santa Virginia Frefer;26;6;RB867515;2021;20,57;0
22223;20101;Fazenda Santa Virginia Frefer;27;6;RB867515;2021;22,82;0
22223;20101;Fazenda Santa Virginia Frefer;30;6;RB867515;2021;14,25;0
22223;20101;Fazenda Santa Virginia Frefer;35;6;RB867515;2021;11,72;0
22223;20101;Fazenda Santa Virginia Frefer;37;6;RB867515;2021;8,48;0
22223;20101;Fazenda Santa Virginia Frefer;38;6;RB867515;2021;4,59;0
22223;20101;Fazenda Santa Virginia Frefer;44;5;SP83-5073;2021;13,45;0
22223;20101;Fazenda Santa Virginia Frefer;45;5;SP83-5073;2021;8,15;0
22122;20102;Sitio Sao Joao Frefer;1;3;RB867515;2021;22,18;0
22122;20102;Sitio Sao Joao Frefer;3;3;RB867515;2021;17,86;0
22122;20102;Sitio Sao Joao Frefer;5;3;RB867515;2021;8,1;0
22122;20102;Sitio Sao Joao Frefer;9;3;RB867515;2021;19,7;0
22122;20102;Sitio Sao Joao Frefer;11;3;RB867515;2021;5,82;0
22425;20303;Chacara Nativa ;1;5;CTC9001;2023;10,05;0
22425;20304;Estância Nativa I;2;5;CTC9001;2023;24,3;0
22425;20305;Fazenda Vista Bonita;1;2;CTC9001;2023;1,31;0
22425;20305;Fazenda Vista Bonita;3;2;CTC9001;2023;9,72;0
22425;20305;Fazenda Vista Bonita;4;2;CTC9001;2023;13,25;0
22425;20305;Fazenda Vista Bonita;49;3;RB966928;2023;11,57;0
22526;20305;Fazenda Vista Bonita;133;3;CTC9001;2024;23,97;0
22425;20305;Fazenda Vista Bonita;134;2;CTC9001;2023;20,2;0
22425;20305;Fazenda Vista Bonita;135;2;CTC9001;2023;25,52;0
22526;20305;Fazenda Vista Bonita;135;3;CTC9001;2024;25,52;0
22526;20305;Fazenda Vista Bonita;136;3;CTC9001;2024;23,19;0
22526;20305;Fazenda Vista Bonita;139;3;CTC9001;2024;11,94;0
22223;20305;Fazenda Vista Bonita;140;0;CTC9001;2021;13,67;0,07
22526;20305;Fazenda Vista Bonita;140;3;CTC9001;2024;15,53;0
22223;20305;Fazenda Vista Bonita;142;7;CTC15;2021;5,42;0,18
22223;20305;Fazenda Vista Bonita;147;7;CTC15;2021;4,85;0,62
22223;20305;Fazenda Vista Bonita;149;7;CTC15;2021;9,09;0,99
22223;20305;Fazenda Vista Bonita;152;7;CTC15;2021;9,12;1,54
22223;20305;Fazenda Vista Bonita;159;7;CTC15;2021;9,5;0,53
22223;20305;Fazenda Vista Bonita;189;1;CTC9003BT;2022;14,99;0
22223;20305;Fazenda Vista Bonita;191;1;RB975201;2022;47,63;0
22526;20305;Fazenda Vista Bonita;191;4;RB975201;2024;47,63;0
22526;20305;Fazenda Vista Bonita;192;4;RB975201;2024;26,84;0
22627;20305;Fazenda Vista Bonita;263;4;RB966928;2025;42,9;0
22526;20305;Fazenda Vista Bonita;280;3;RB966928;2024;23,85;0
22526;20305;Fazenda Vista Bonita;281;3;RB966928;2024;35,56;0
22627;20305;Fazenda Vista Bonita;281;4;RB966928;2025;17,78;0
22526;20305;Fazenda Vista Bonita;293;2;CTC9007;2024;18,7;0
22526;20305;Fazenda Vista Bonita;294;2;CTC9007;2024;19,69;0
22324;20305;Fazenda Vista Bonita;296;5;RB966928;2022;13,48;0
22425;20305;Fazenda Vista Bonita;296;0;CTC1007;2023;6,7;0
22324;20305;Fazenda Vista Bonita;297;5;RB966928;2022;9,27;0
22425;20305;Fazenda Vista Bonita;297;0;CTC1007;2023;2,72;0
22425;20305;Fazenda Vista Bonita;298;0;CTC1007;2023;14,47;0
22324;20305;Fazenda Vista Bonita;299;5;RB966928;2022;15,22;0
22425;20305;Fazenda Vista Bonita;299;0;CTC1007;2023;11,93;0
22324;20305;Fazenda Vista Bonita;352;2;CTC9001;2022;12,4;0
22425;20305;Fazenda Vista Bonita;353;3;CTC9001;2023;19;0
22324;20305;Fazenda Vista Bonita;354;2;CTC9001;2022;16,96;0
22425;20305;Fazenda Vista Bonita;355;3;RB966928;2023;23,93;0
22324;20305;Fazenda Vista Bonita;356;2;RB966928;2022;12,28;0
22425;20305;Fazenda Vista Bonita;356;3;RB966928;2023;12,28;0
22223;20305;Fazenda Vista Bonita;401;1;CTC9001BT;2022;51,94;0
22324;20305;Fazenda Vista Bonita;401;2;CTC9001BT;2022;51,94;0
22324;20305;Fazenda Vista Bonita;402;2;CTC9001BT;2022;30,76;0
22324;20305;Fazenda Vista Bonita;402;2;CTC9001BT;2023;61,52;0
22425;20305;Fazenda Vista Bonita;402;3;CTC9001BT;2023;30,76;0
22526;20305;Fazenda Vista Bonita;402;4;CTC9001BT;2024;30,76;0
22223;20305;Fazenda Vista Bonita;403;1;CTC9001BT;2022;21,46;0
22324;20305;Fazenda Vista Bonita;404;2;CTC9001BT;2022;193,32;0,01
22425;20305;Fazenda Vista Bonita;404;3;CTC9001BT;2023;96,66;0
22526;20305;Fazenda Vista Bonita;404;4;CTC9001BT;2024;96,66;0
22324;20305;Fazenda Vista Bonita;405;2;CTC9001BT;2022;50,23;0,18
22425;20305;Fazenda Vista Bonita;406;3;CTC9001BT;2024;58,98;0
22324;20305;Fazenda Vista Bonita;407;2;CTC9001BT;2022;207;0,04
22425;20305;Fazenda Vista Bonita;407;3;CTC9001BT;2023;69;0
22425;20305;Fazenda Vista Bonita;407;3;CTC9001BT;2024;69;0
22526;20305;Fazenda Vista Bonita;407;4;CTC9001BT;2024;69;0
22324;20305;Fazenda Vista Bonita;409;2;CTC9001BT;2022;142,28;0,1
22425;20305;Fazenda Vista Bonita;409;3;CTC9001BT;2023;71,14;0
22526;20305;Fazenda Vista Bonita;409;4;CTC9001BT;2024;71,14;0
22324;20305;Fazenda Vista Bonita;410;2;CTC9001BT;2022;111,54;0,44
22324;20305;Fazenda Vista Bonita;411;2;CTC9001;2022;34,26;0
22425;20305;Fazenda Vista Bonita;411;3;CTC9001;2023;34,26;0
22526;20305;Fazenda Vista Bonita;411;4;CTC9001;2024;34,26;0
22324;20305;Fazenda Vista Bonita;412;2;CTC9001BT;2022;31,57;0
22425;20305;Fazenda Vista Bonita;412;3;CTC9001BT;2023;31,57;0
22627;20305;Fazenda Vista Bonita;413;5;CTC9001;2025;26,36;0
22122;20305;Fazenda Vista Bonita;414;1;RB975242;2021;108,48;0,06
22425;20305;Fazenda Vista Bonita;414;4;RB975242;2023;54,24;0
22324;20305;Fazenda Vista Bonita;415;2;CTC9001;2022;32,7;0
22324;20305;Fazenda Vista Bonita;417;2;CTC9001;2022;90,86;0
22324;20305;Fazenda Vista Bonita;418;2;CTC9001;2022;65,36;0
22324;20305;Fazenda Vista Bonita;420;2;CTC9001;2022;30,76;0
22627;20305;Fazenda Vista Bonita;420;5;CTC9001;2025;30,76;0,03
22324;20305;Fazenda Vista Bonita;422;2;CTC9001;2022;28,36;0
22324;20305;Fazenda Vista Bonita;424;2;CTC9001;2022;36,38;0
22627;20305;Fazenda Vista Bonita;424;5;CTC9001;2025;72,76;0
22324;20305;Fazenda Vista Bonita;425;2;CTC9001;2022;9,87;0
22627;20305;Fazenda Vista Bonita;426;5;CTC9001;2025;49,48;0
22425;20305;Fazenda Vista Bonita;427;3;CTC9001;2023;10,14;0
22526;20305;Fazenda Vista Bonita;427;4;CTC9001;2024;10,14;0
22425;20305;Fazenda Vista Bonita;429;3;CTC9001;2023;5,07;0
22526;20305;Fazenda Vista Bonita;429;4;CTC9001;2024;5,07;0
22425;20305;Fazenda Vista Bonita;431;3;CTC9001;2023;21,55;0
22526;20305;Fazenda Vista Bonita;431;4;CTC9001;2024;21,55;0
22425;20305;Fazenda Vista Bonita;432;3;CTC9001;2023;10,39;0
22526;20305;Fazenda Vista Bonita;432;4;CTC9001;2024;10,39;0
22223;20305;Fazenda Vista Bonita;2133;1;CTC9001;2022;2,72;0
22223;20305;Fazenda Vista Bonita;2134;1;CTC9001;2022;2,41;0
22223;20305;Fazenda Vista Bonita;2135;1;CTC9001;2022;2,94;0
22122;20305;Fazenda Vista Bonita;2400;1;CTC9001BT;2021;2,82;0
22122;20305;Fazenda Vista Bonita;2404;1;CTC9001BT;2021;5,8;0
22122;20305;Fazenda Vista Bonita;2407;1;CTC9001BT;2021;7,92;0
22122;20305;Fazenda Vista Bonita;2411;1;CTC9001;2021;5,12;0
22122;20305;Fazenda Vista Bonita;2415;1;CTC9001;2021;1,83;0
22122;20305;Fazenda Vista Bonita;2417;1;CTC9001;2021;4,96;0,6
22122;20305;Fazenda Vista Bonita;2421;1;CTC9001;2021;3,15;0
22122;20305;Fazenda Vista Bonita;2422;1;CTC9001;2021;3,28;0
22122;20305;Fazenda Vista Bonita;2424;1;CTC9001;2021;4,03;0
22122;20305;Fazenda Vista Bonita;2426;1;CTC9001;2021;2,68;0
22223;20306;Fazenda Sao Domingos;1;5;RB937570;2021;20,83;0,34
22324;20306;Fazenda Sao Domingos;1;6;RB937570;2022;20,83;0
22425;20306;Fazenda Sao Domingos;1;0;CTC9001BT;2023;61,44;0
22526;20306;Fazenda Sao Domingos;1;1;CTC9001BT;2025;61,44;0,03
22526;20306;Fazenda Sao Domingos;2;1;CTC9001BT;2025;53,32;0
22223;20306;Fazenda Sao Domingos;3;5;RB937570;2021;11,15;0
22526;20306;Fazenda Sao Domingos;3;1;CTC9007;2025;33,79;0
22324;20306;Fazenda Sao Domingos;4;6;RB937570;2022;39,26;0
22425;20306;Fazenda Sao Domingos;4;0;ADEF;2023;20,11;0
22324;20306;Fazenda Sao Domingos;6;6;RB937570;2022;20,15;0
22425;20306;Fazenda Sao Domingos;6;0;ADEF;2023;20,15;0
22223;20306;Fazenda Sao Domingos;7;5;RB937570;2021;19,11;0
22324;20306;Fazenda Sao Domingos;8;6;RB937570;2022;38,42;0
22425;20306;Fazenda Sao Domingos;8;0;ADEF;2023;19,21;0
22223;20306;Fazenda Sao Domingos;9;0;CTC9001BT;2021;46,25;0
22425;20306;Fazenda Sao Domingos;9;2;CTC9001BT;2023;46,25;0
22425;20306;Fazenda Sao Domingos;10;2;RB966928;2023;9,14;0
22223;20306;Fazenda Sao Domingos;12;0;ADEF;2021;7,33;0
22223;20306;Fazenda Sao Domingos;18;7;RB966928;2021;10,34;0
22223;20306;Fazenda Sao Domingos;22;7;RB937570;2021;14,07;0,21
22223;20306;Fazenda Sao Domingos;33;5;RB937570;2021;8,51;0
22425;20307;Fazenda Santa Irene;1;3;CTC9003BT;2023;31,41;0
22526;20307;Fazenda Santa Irene;1;4;CTC9003BT;2024;31,41;0
22324;20307;Fazenda Santa Irene;2;2;CTC9001BT;2022;35,79;0
22425;20307;Fazenda Santa Irene;2;3;CTC9001BT;2023;71,58;0
22324;20307;Fazenda Santa Irene;3;2;CTC9001BT;2022;4,53;0
22425;20307;Fazenda Santa Irene;3;3;CTC9001BT;2023;4,53;0
22526;20307;Fazenda Santa Irene;4;4;CTC9001BT;2024;45,97;0
22324;20307;Fazenda Santa Irene;5;2;CTC9001BT;2022;17,55;0
22425;20307;Fazenda Santa Irene;5;3;CTC9001BT;2023;17,55;0
22425;20307;Fazenda Santa Irene;6;3;CTC9001BT;2023;11,9;0
22526;20307;Fazenda Santa Irene;6;4;CTC9001BT;2024;12,01;0
22324;20307;Fazenda Santa Irene;8;2;CTC9001;2022;17,97;0
22425;20307;Fazenda Santa Irene;8;3;CTC9001;2023;17,97;0
22526;20307;Fazenda Santa Irene;9;4;CTC9001;2024;12,28;0
22324;20307;Fazenda Santa Irene;10;2;CTC9001;2022;7,12;0
22425;20307;Fazenda Santa Irene;10;3;CTC9001;2023;7,12;0
22324;20307;Fazenda Santa Irene;11;2;CTC9001BT;2022;11,34;0
22425;20307;Fazenda Santa Irene;11;3;CTC9001BT;2023;11,34;0
22223;20307;Fazenda Santa Irene;12;1;CTC9001BT;2021;14,61;0
22324;20307;Fazenda Santa Irene;12;2;CTC9001BT;2022;14,61;0
22425;20307;Fazenda Santa Irene;13;3;CTC9001BT;2023;12,3;0
22526;20307;Fazenda Santa Irene;14;4;CTC9001BT;2024;10,86;0
22425;20307;Fazenda Santa Irene;15;3;CTC9001BT;2023;32,16;0
22223;20307;Fazenda Santa Irene;16;1;CTC9001BT;2021;15,94;0
22324;20307;Fazenda Santa Irene;16;2;CTC9001BT;2022;15,94;0
22526;20307;Fazenda Santa Irene;16;4;CTC9001BT;2024;15,94;0
22223;20307;Fazenda Santa Irene;17;1;CTC9001BT;2021;9,32;0
22324;20307;Fazenda Santa Irene;17;2;CTC9001BT;2022;9,32;0
22425;20307;Fazenda Santa Irene;17;3;CTC9001BT;2023;9,32;0
22223;20307;Fazenda Santa Irene;18;1;CTC9001BT;2021;31,91;0
22324;20307;Fazenda Santa Irene;18;2;CTC9001BT;2022;31,91;0
22425;20307;Fazenda Santa Irene;18;3;CTC9001BT;2023;31,91;0
22526;20307;Fazenda Santa Irene;18;4;CTC9001BT;2024;31,91;0
22122;20307;Fazenda Santa Irene;2002;1;CTC9001BT;2021;5,38;0
22122;20307;Fazenda Santa Irene;2006;1;CTC9001BT;2021;2,31;0
22122;20307;Fazenda Santa Irene;2010;1;CTC9001;2021;1,05;0
22122;20307;Fazenda Santa Irene;2014;1;CTC9001BT;2021;1,61;0
22122;20307;Fazenda Santa Irene;2018;1;CTC9001BT;2021;4,38;0
22425;20308;Estância Nativa II;1;5;RB867515;2023;12,7;0
22425;20308;Estância Nativa II;2;5;RB867515;2023;13,98;0
22425;20308;Estância Nativa II;3;5;RB867515;2023;1,58;0
22324;20309;Fazenda Mutum;1;4;CTC9001;2022;8,59;0
22425;20309;Fazenda Mutum;1;5;CTC9001;2023;8,59;0
22627;20309;Fazenda Mutum;1;0;ADEF;2025;25,57;0,04
22324;20309;Fazenda Mutum;2;4;CTC9001;2022;21,15;0
22526;20309;Fazenda Mutum;2;6;CTC9001;2024;21,15;0
22425;20309;Fazenda Mutum;3;5;RB966928;2023;14,91;0
22627;20309;Fazenda Mutum;3;0;ADEF;2025;5,14;0
22526;20309;Fazenda Mutum;4;6;RB966928;2024;14,78;0
22324;20309;Fazenda Mutum;6;4;RB966928;2022;7,25;0
22425;20309;Fazenda Mutum;6;5;RB966928;2023;7,25;0
22627;20309;Fazenda Mutum;6;0;ADEF;2025;7,25;0
22324;20309;Fazenda Mutum;7;4;RB966928;2022;6,41;0
22425;20309;Fazenda Mutum;7;5;RB966928;2023;6,41;0,16
22324;20309;Fazenda Mutum;17;4;RB966928;2022;23,32;0
22425;20309;Fazenda Mutum;17;5;RB966928;2023;23,32;0
22627;20309;Fazenda Mutum;18;0;ADEF;2025;5,21;0
22223;20313;Fazenda Santa Maria ;2;4;RB867515;2021;15,85;0
22223;20313;Fazenda Santa Maria ;8;4;RB867515;2021;56,92;0
22223;20313;Fazenda Santa Maria ;10;4;RB867515;2021;38,98;0
22324;20314;Fazenda Agua Mansa;1;2;RB966928;2022;11,66;0
22627;20314;Fazenda Agua Mansa;1;5;RB966928;2025;11,66;0
22223;20314;Fazenda Agua Mansa;7;3;CTC9001;2021;1,87;0
22324;20314;Fazenda Agua Mansa;7;4;CTC9001;2022;1,87;0
22223;20314;Fazenda Agua Mansa;8;3;CTC9001;2021;3,52;0
22223;20314;Fazenda Agua Mansa;9;3;CTC9001;2021;3,34;0
22324;20314;Fazenda Agua Mansa;9;4;CTC9001;2022;3,34;0
22223;20314;Fazenda Agua Mansa;10;3;CTC9001;2021;6,33;0
22627;20314;Fazenda Agua Mansa;10;7;CTC9001;2025;6,33;0
22324;20314;Fazenda Agua Mansa;11;4;CTC9001;2022;4,59;0
22223;20314;Fazenda Agua Mansa;12;3;CTC9001;2021;5,1;0
22324;20314;Fazenda Agua Mansa;13;4;CTC9001;2022;9,37;0
22223;20314;Fazenda Agua Mansa;15;3;CTC9001;2021;23,16;0,04
22324;20314;Fazenda Agua Mansa;15;4;CTC9001;2022;11,58;0
22223;20314;Fazenda Agua Mansa;17;3;CTC9001;2021;9,74;0,72
22324;20314;Fazenda Agua Mansa;17;4;CTC9001;2022;9,74;0
22324;20314;Fazenda Agua Mansa;18;2;RB966928;2022;37,31;0
22425;20314;Fazenda Agua Mansa;18;3;RB966928;2023;37,31;0
22627;20314;Fazenda Agua Mansa;18;5;RB966928;2025;37,31;0
22324;20314;Fazenda Agua Mansa;19;2;CTC9001BT;2022;105,66;0
22425;20314;Fazenda Agua Mansa;19;3;CTC9001BT;2023;52,83;0
22223;20314;Fazenda Agua Mansa;20;1;RB966928;2022;45,53;0
22324;20314;Fazenda Agua Mansa;20;2;RB966928;2022;91,06;0
22425;20314;Fazenda Agua Mansa;20;3;RB966928;2023;45,53;0
22627;20314;Fazenda Agua Mansa;20;5;RB966928;2025;45,53;0
22223;20314;Fazenda Agua Mansa;35;3;CTC9001;2021;6,62;0
22324;20314;Fazenda Agua Mansa;35;4;CTC9001;2022;6,62;0
22425;20314;Fazenda Agua Mansa;35;5;CTC9001;2023;6,62;0
22223;20314;Fazenda Agua Mansa;36;3;CTC9001;2021;4,54;0
22223;20314;Fazenda Agua Mansa;37;3;CTC9001;2021;16,66;0,06
22627;20314;Fazenda Agua Mansa;37;7;CTC9001;2025;8,33;0,24
22324;20314;Fazenda Agua Mansa;38;4;CTC9001;2022;7,95;0
22324;20314;Fazenda Agua Mansa;39;4;CTC9001;2022;5,54;0
22425;20314;Fazenda Agua Mansa;39;5;CTC9001;2023;5,54;0
22627;20314;Fazenda Agua Mansa;39;7;CTC9001;2025;5,54;0
22223;20314;Fazenda Agua Mansa;40;3;CTC9001;2021;6,42;0
22324;20314;Fazenda Agua Mansa;41;4;CTC9001;2022;4,53;0
22223;20314;Fazenda Agua Mansa;42;3;CTC9001;2021;6,8;0
22223;20314;Fazenda Agua Mansa;43;3;CTC9001;2021;3,19;0
22324;20314;Fazenda Agua Mansa;43;4;CTC9001;2022;3,19;0
22425;20314;Fazenda Agua Mansa;43;5;CTC9001;2023;3,19;0
22223;20314;Fazenda Agua Mansa;44;3;CTC9001;2021;5,01;0,2
22324;20314;Fazenda Agua Mansa;45;4;CTC9001;2022;3,18;0
22223;20314;Fazenda Agua Mansa;46;3;CTC9001;2021;5,02;0
22324;20314;Fazenda Agua Mansa;47;4;CTC9001;2022;2,3;0
22223;20314;Fazenda Agua Mansa;48;3;CTC9001;2021;2,3;0
22324;20314;Fazenda Agua Mansa;49;4;CTC9001;2022;1,02;0
22223;20314;Fazenda Agua Mansa;50;3;CTC9001;2021;2,41;0
22223;20314;Fazenda Agua Mansa;51;3;CTC9001;2021;1,41;0
22324;20314;Fazenda Agua Mansa;51;4;CTC9001;2022;1,41;0
22223;20314;Fazenda Agua Mansa;52;3;CTC9001;2021;0,91;0
22223;20314;Fazenda Agua Mansa;53;3;CTC9001;2021;8,26;0
22425;20314;Fazenda Agua Mansa;53;5;CTC9001;2023;4,13;0
22223;20314;Fazenda Agua Mansa;54;3;CTC9001;2021;4,56;0
22324;20314;Fazenda Agua Mansa;54;4;CTC9001;2022;2,28;0
22223;20314;Fazenda Agua Mansa;55;3;CTC9001;2021;9,68;0
22425;20314;Fazenda Agua Mansa;55;5;CTC9001;2023;4,84;0
22324;20314;Fazenda Agua Mansa;56;4;CTC9001;2022;7,31;0
22223;20314;Fazenda Agua Mansa;57;3;CTC9001;2021;8,29;0
22425;20314;Fazenda Agua Mansa;57;5;CTC9001;2023;8,29;0
22324;20314;Fazenda Agua Mansa;58;4;CTC9001;2022;10,14;0
22627;20314;Fazenda Agua Mansa;58;7;CTC9001;2025;10,14;0
22223;20314;Fazenda Agua Mansa;59;3;CTC9001;2021;12,07;0
22425;20314;Fazenda Agua Mansa;59;5;CTC9001;2023;12,07;0
22324;20314;Fazenda Agua Mansa;60;4;CTC9001;2022;9,65;0
22223;20314;Fazenda Agua Mansa;85;5;IACSP95-5000;2021;21,72;0,41
22223;20314;Fazenda Agua Mansa;87;5;DIVERSAS;2021;12,3;0
22324;20314;Fazenda Agua Mansa;87;6;DIVERSAS;2022;12,3;0
22324;20314;Fazenda Agua Mansa;87;6;DIVERSAS;2023;12,3;0
22223;20314;Fazenda Agua Mansa;89;5;VIVEIRO;2021;7,04;0
22324;20314;Fazenda Agua Mansa;89;6;VIVEIRO;2022;7,04;0
22324;20314;Fazenda Agua Mansa;89;6;VIVEIRO;2023;7,04;0
22223;20314;Fazenda Agua Mansa;90;5;IACSP95-5000;2021;12,51;0
