CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;NINFAS_METRO
22425;10335;Fazenda São José;6;2;RB975201;2024;23,87;0
22526;10335;Fazenda São José;6;3;RB975201;2024;23,87;0
22526;10335;Fazenda São José;6;3;RB975201;2025;23,87;0
22627;10335;Fazenda São José;6;4;RB975201;2026;23,87;0
22324;10335;Fazenda São José;7;1;RB975201;2022;16,68;0
22425;10335;Fazenda São José;7;2;RB975201;2023;16,68;0
22425;10335;Fazenda São José;7;2;RB975201;2024;16,68;0
22526;10335;Fazenda São José;7;3;RB975201;2025;16,68;0
22627;10335;Fazenda São José;7;4;RB975201;2026;16,68;0
22324;10335;Fazenda São José;8;1;RB975201;2022;29,14;0
22425;10335;Fazenda São José;8;2;RB975201;2023;29,14;0
22425;10335;Fazenda São José;8;2;RB975201;2024;29,14;0
22526;10335;Fazenda São José;8;3;RB975201;2024;29,14;0
22526;10335;Fazenda São José;8;3;RB975201;2025;29,14;0
22627;10335;Fazenda São José;8;4;RB975201;2026;29,14;0
22324;10335;Fazenda São José;9;1;RB975201;2022;10,94;0
22526;10335;Fazenda São José;9;3;RB975201;2025;10,94;0
22324;10335;Fazenda São José;10;1;RB975201;2022;7,17;0
22526;10335;Fazenda São José;10;3;RB975201;2024;7,17;0
22526;10335;Fazenda São José;10;3;RB975201;2025;7,17;0,125
22627;10335;Fazenda São José;10;4;RB975201;2026;7,17;0
22324;10337;Fazenda Santa Paula;1;1;RB975033;2022;24,56;0
22425;10337;Fazenda Santa Paula;1;2;RB975033;2024;24,56;0
22526;10337;Fazenda Santa Paula;1;3;RB975033;2024;24,56;0
22526;10337;Fazenda Santa Paula;1;3;RB975033;2025;24,56;0
22627;10337;Fazenda Santa Paula;1;4;RB975033;2025;24,56;0,0833
22627;10337;Fazenda Santa Paula;1;4;RB975033;2026;24,56;0,2292
22223;10337;Fazenda Santa Paula;3;0;CTC9001BT;2022;20,89;0
22627;10337;Fazenda Santa Paula;3;4;CTC9001BT;2026;20,89;3,125
22223;10337;Fazenda Santa Paula;4;0;CTC9001BT;2022;30,47;0
22324;10337;Fazenda Santa Paula;4;1;CTC9001BT;2022;30,47;0
22526;10337;Fazenda Santa Paula;4;3;CTC9001BT;2025;30,67;0
22627;10337;Fazenda Santa Paula;4;4;CTC9001BT;2026;30,67;0
22324;10337;Fazenda Santa Paula;6;1;CTC9001BT;2022;7,4;0
22324;10337;Fazenda Santa Paula;7;1;CTC9001BT;2022;34,68;0
22526;10337;Fazenda Santa Paula;7;3;CTC9001BT;2025;34,68;0,1667
22425;10337;Fazenda Santa Paula;10;1;CTC9001BT;2023;15,71;0
22425;10337;Fazenda Santa Paula;10;1;CTC9001BT;2024;15,71;0
22526;10337;Fazenda Santa Paula;10;2;CTC9001BT;2025;15,71;0,0417
22627;10337;Fazenda Santa Paula;10;3;CTC9001BT;2026;15,71;0,125
22526;10337;Fazenda Santa Paula;11;2;CTC9001BT;2025;18,37;0
22627;10337;Fazenda Santa Paula;11;3;CTC9001BT;2025;18,37;0
22627;10337;Fazenda Santa Paula;11;3;CTC9001BT;2026;18,37;0
22122;10366;Fazenda Sao Geraldo;1;3;RB867515;2021;32,63;0
22223;10366;Fazenda Sao Geraldo;1;4;RB867515;2021;32,63;0
22223;10366;Fazenda Sao Geraldo;1;4;RB867515;2022;32,63;0
22324;10366;Fazenda Sao Geraldo;1;4;RB867515;2023;32,63;0
22122;10366;Fazenda Sao Geraldo;2;3;RB867515;2021;14,89;0
22223;10366;Fazenda Sao Geraldo;2;4;RB867515;2022;14,89;0
22324;10366;Fazenda Sao Geraldo;2;5;RB867515;2023;14,89;0,1181
22122;10366;Fazenda Sao Geraldo;3;3;RB867515;2021;11,15;0,0885
22223;10366;Fazenda Sao Geraldo;3;4;RB867515;2021;11,15;0
22223;10366;Fazenda Sao Geraldo;3;4;RB867515;2022;11,15;0
22324;10366;Fazenda Sao Geraldo;3;5;RB867515;2023;11,15;0,0382
22324;10366;Fazenda Sao Geraldo;4;5;RB867515;2023;5,56;0,2986
22122;10366;Fazenda Sao Geraldo;5;3;RB867515;2021;7,56;0,1278
22223;10366;Fazenda Sao Geraldo;5;4;RB867515;2021;7,56;0
22223;10366;Fazenda Sao Geraldo;5;4;RB867515;2022;7,56;0
22324;10366;Fazenda Sao Geraldo;5;5;RB867515;2023;7,56;0,125
22122;10366;Fazenda Sao Geraldo;6;2;RB867515;2021;9,61;0
22223;10366;Fazenda Sao Geraldo;6;3;RB867515;2021;9,61;0,0208
22223;10366;Fazenda Sao Geraldo;6;3;RB867515;2022;9,61;0
22425;10366;Fazenda Sao Geraldo;6;5;RB867515;2024;9,61;0,0417
22122;10366;Fazenda Sao Geraldo;7;2;RB867515;2021;14,08;0
22223;10366;Fazenda Sao Geraldo;7;3;RB867515;2021;14,08;0,0556
22223;10366;Fazenda Sao Geraldo;7;3;RB867515;2022;14,08;0,0139
22324;10366;Fazenda Sao Geraldo;7;4;RB867515;2023;14,08;0,2917
22425;10366;Fazenda Sao Geraldo;7;5;RB867515;2024;14,08;0,125
22122;10366;Fazenda Sao Geraldo;8;2;RB867515;2021;10,23;0,0141
22223;10366;Fazenda Sao Geraldo;8;3;RB867515;2022;10,23;0
22425;10366;Fazenda Sao Geraldo;8;5;RB867515;2024;10,23;0,131
22122;10444;Fazenda Sao Joaquim;4;3;RB867515;2021;5,31;0,0625
22122;10444;Fazenda Sao Joaquim;6;3;RB867515;2021;6,96;0,2917
22223;10445;Fazenda Figueira;1;0;CTC9001;2022;12,49;0
22425;10445;Fazenda Figueira;1;2;CTC9001;2023;12,5;0
22526;10445;Fazenda Figueira;1;3;CTC9001;2024;12,5;0
22627;10445;Fazenda Figueira;1;4;CTC9001;2025;12,5;0
22627;10445;Fazenda Figueira;1;4;CTC9001;2026;12,5;0,0833
22425;10445;Fazenda Figueira;2;2;CTC9001;2023;21,72;0
22526;10445;Fazenda Figueira;2;3;CTC9001;2024;21,72;0
22627;10445;Fazenda Figueira;2;4;CTC9001;2025;21,72;0
22627;10445;Fazenda Figueira;2;4;CTC9001;2026;21,72;0
22425;10445;Fazenda Figueira;3;2;CTC9001;2023;15,67;0
22526;10445;Fazenda Figueira;3;3;CTC9001;2024;15,67;0
22223;10445;Fazenda Figueira;5;0;CTC9001;2022;12,78;0
22425;10445;Fazenda Figueira;5;2;CTC9001;2023;12,79;0
22526;10445;Fazenda Figueira;5;3;CTC9001;2024;12,79;0
22627;10445;Fazenda Figueira;5;4;CTC9001;2025;12,79;0
22627;10445;Fazenda Figueira;5;4;CTC9001;2026;12,79;0
22526;10445;Fazenda Figueira;15;2;CTC9006;2024;10,37;0
22526;10445;Fazenda Figueira;15;2;CTC9006;2025;10,37;0
22627;10445;Fazenda Figueira;15;3;CTC9006;2026;10,37;0
22526;10445;Fazenda Figueira;18;2;CTC9006;2024;13,44;0
22526;10445;Fazenda Figueira;18;2;CTC9006;2025;13,44;0
22526;10445;Fazenda Figueira;19;2;CTC9006;2024;12,08;0
22526;10445;Fazenda Figueira;19;2;CTC9006;2025;12,08;0
22526;10445;Fazenda Figueira;20;2;CTC9006;2024;19,9;0
22526;10445;Fazenda Figueira;20;2;CTC9006;2025;19,9;0
22627;10445;Fazenda Figueira;20;3;CTC9006;2026;19,9;0
22122;20001;Fazenda Nova Esperança - Estrada;1;1;CTC9002;2021;1,87;0
22223;20001;Fazenda Nova Esperança - Estrada;1;2;CTC9002;2021;1,87;0
22223;20001;Fazenda Nova Esperança - Estrada;1;2;CTC9002;2022;1,87;0,0208
22425;20001;Fazenda Nova Esperança - Estrada;1;4;CTC9002;2024;1,87;0
22526;20001;Fazenda Nova Esperança - Estrada;1;5;CTC9002;2025;1,87;0
22324;20100;Fazenda Boa Esperanca Frefer;1;1;RB975242;2022;24,13;0
22425;20100;Fazenda Boa Esperanca Frefer;1;2;RB975242;2023;24,13;0
22526;20100;Fazenda Boa Esperanca Frefer;1;3;RB975242;2025;24,13;0
22627;20100;Fazenda Boa Esperanca Frefer;1;4;RB975242;2025;24,13;1,9167
22324;20100;Fazenda Boa Esperanca Frefer;2;1;RB975242;2022;48,18;0
22324;20100;Fazenda Boa Esperanca Frefer;2;1;RB975242;2023;48,18;0
22526;20100;Fazenda Boa Esperanca Frefer;2;3;RB975242;2025;48,18;0
22627;20100;Fazenda Boa Esperanca Frefer;2;4;RB975242;2025;48,18;1
22324;20100;Fazenda Boa Esperanca Frefer;3;1;RB975242;2022;36,39;0
22324;20100;Fazenda Boa Esperanca Frefer;3;1;RB975242;2023;36,39;0
22425;20100;Fazenda Boa Esperanca Frefer;3;2;RB975242;2023;36,39;0
22324;20100;Fazenda Boa Esperanca Frefer;4;1;RB975242;2022;36,61;0
22526;20100;Fazenda Boa Esperanca Frefer;4;3;RB975242;2025;36,61;0
22627;20100;Fazenda Boa Esperanca Frefer;4;4;RB975242;2025;36,61;1,75
22324;20100;Fazenda Boa Esperanca Frefer;6;1;RB975242;2022;28,81;0
22324;20100;Fazenda Boa Esperanca Frefer;6;1;RB975242;2023;28,81;0,0972
22425;20100;Fazenda Boa Esperanca Frefer;6;2;RB975242;2024;28,81;0
22324;20100;Fazenda Boa Esperanca Frefer;7;1;RB975242;2022;45,96;0
22324;20100;Fazenda Boa Esperanca Frefer;7;1;RB975242;2023;45,96;0
22425;20100;Fazenda Boa Esperanca Frefer;7;2;RB975242;2024;45,96;0
22324;20100;Fazenda Boa Esperanca Frefer;8;1;RB975242;2023;33,51;0
22425;20100;Fazenda Boa Esperanca Frefer;8;2;RB975242;2024;33,51;0
22627;20100;Fazenda Boa Esperanca Frefer;8;4;RB975242;2025;33,51;0,7917
22324;20100;Fazenda Boa Esperanca Frefer;9;1;RB975242;2022;34,97;0
22324;20100;Fazenda Boa Esperanca Frefer;9;1;RB975242;2023;34,97;0
22526;20100;Fazenda Boa Esperanca Frefer;9;3;RB975242;2025;34,97;1,8333
22324;20100;Fazenda Boa Esperanca Frefer;10;1;CTC9006;2022;31,97;0
22425;20100;Fazenda Boa Esperanca Frefer;10;2;CTC9006;2023;31,97;0
22526;20100;Fazenda Boa Esperanca Frefer;10;3;CTC9006;2025;31,97;0
22324;20100;Fazenda Boa Esperanca Frefer;11;1;CTC9006;2022;25,96;0,0139
22425;20100;Fazenda Boa Esperanca Frefer;11;2;CTC9006;2023;25,96;0
22425;20100;Fazenda Boa Esperanca Frefer;11;2;CTC9006;2024;25,96;0
22425;20100;Fazenda Boa Esperanca Frefer;12;2;RB975201;2023;43,9;0
22425;20100;Fazenda Boa Esperanca Frefer;12;2;RB975201;2024;43,9;0
22526;20100;Fazenda Boa Esperanca Frefer;12;3;RB975201;2025;43,9;0
22324;20100;Fazenda Boa Esperanca Frefer;13;1;RB975201;2022;41,48;0
22425;20100;Fazenda Boa Esperanca Frefer;13;2;RB975201;2024;41,48;0
22324;20100;Fazenda Boa Esperanca Frefer;14;1;RB975201;2022;27,25;0
22425;20100;Fazenda Boa Esperanca Frefer;16;2;RB975201;2023;13,37;0
22425;20100;Fazenda Boa Esperanca Frefer;16;2;RB975201;2024;13,37;0
22324;20100;Fazenda Boa Esperanca Frefer;17;1;RB975242;2022;23,19;0
22425;20100;Fazenda Boa Esperanca Frefer;17;2;RB975242;2024;23,19;0
22526;20100;Fazenda Boa Esperanca Frefer;17;3;RB975242;2025;23,19;0
22324;20100;Fazenda Boa Esperanca Frefer;18;1;RB975242;2022;43,52;0
22425;20100;Fazenda Boa Esperanca Frefer;18;2;RB975242;2024;43,52;0
22324;20100;Fazenda Boa Esperanca Frefer;19;1;RB975201;2022;21,34;0
22324;20100;Fazenda Boa Esperanca Frefer;34;1;RB975201;2023;19,39;0,0139
22324;20100;Fazenda Boa Esperanca Frefer;35;1;RB975201;2022;59,08;0
22425;20100;Fazenda Boa Esperanca Frefer;35;2;RB975201;2023;59,08;0
22324;20100;Fazenda Boa Esperanca Frefer;36;1;RB975201;2022;40,38;0
22425;20100;Fazenda Boa Esperanca Frefer;36;2;RB975201;2023;40,38;0
22425;20100;Fazenda Boa Esperanca Frefer;36;2;RB975201;2024;40,38;0
22526;20100;Fazenda Boa Esperanca Frefer;36;3;RB975201;2025;40,38;0
22122;20100;Fazenda Boa Esperanca Frefer;37;3;RB867515;2021;15,59;0,0694
22223;20100;Fazenda Boa Esperanca Frefer;37;4;RB867515;2021;15,85;0,1528
22425;20100;Fazenda Boa Esperanca Frefer;37;6;RB867515;2023;15,85;0
22425;20100;Fazenda Boa Esperanca Frefer;37;6;RB867515;2024;15,85;0,0208
22324;20100;Fazenda Boa Esperanca Frefer;38;1;RB975242;2022;40,5;0
22324;20100;Fazenda Boa Esperanca Frefer;38;1;RB975242;2023;40,5;0
22425;20100;Fazenda Boa Esperanca Frefer;38;2;RB975242;2023;40,5;0,0903
22425;20100;Fazenda Boa Esperanca Frefer;38;2;RB975242;2024;40,5;0
22324;20100;Fazenda Boa Esperanca Frefer;39;1;RB975242;2022;46;0
